version,1.6.0,,,,,,,,,,,,,,
ball,1,28.2,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,1,0,,,,,,,
ball,1,28.3,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,1,0,,,,,,,
ball,1,28.4,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,0,0,,,,,,,
ball,1,28.5,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,2,0,,,,,,,
ball,1,28.6,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,1,0,,,,,,,
ball,1,29.1,Zimbabwe,S Matsikenyeri,CK Coventry,Enamul Haque jnr,0,0,,,,,,,
ball,1,29.2,Zimbabwe,S Matsikenyeri,CK Coventry,Enamul Haque jnr,0,0,,,,,,,
ball,1,29.3,Zimbabwe,S Matsikenyeri,CK Coventry,Enamul Haque jnr,4,1,,1,,,,,
ball,1,29.4,Zimbabwe,S Matsikenyeri,CK Coventry,Enamul Haque jnr,1,0,,,,,,,
ball,1,29.5,Zimbabwe,CK Coventry,S Matsikenyeri,Enamul Haque jnr,0,0,,,,,,,
ball,1,29.6,Zimbabwe,CK Coventry,S Matsikenyeri,Enamul Haque jnr,1,0,,,,,,,
ball,1,29.7,Zimbabwe,S Matsikenyeri,CK Coventry,Enamul Haque jnr,0,0,,,,,,,
ball,1,30.1,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,2,0,,,,,,,
ball,1,30.2,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,1,0,,,,,,,
ball,1,30.3,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,30.4,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,1,0,,,,,,,
ball,1,30.5,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,0,0,,,,,,,
ball,1,30.6,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,1,0,,,,,,,
ball,1,31.1,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,1,0,,,,,,,
ball,1,31.2,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,0,0,,,,,,,
ball,1,31.3,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,0,1,1,,,,,,
ball,1,31.4,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,0,0,,,,,,,
ball,1,31.5,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,0,0,,,,,,,
ball,1,31.6,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,1,0,,,,,,,
ball,1,31.7,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,4,0,,,,,,,
ball,1,32.1,Zimbabwe,S Matsikenyeri,CK Coventry,Mohammad Ashraful,1,0,,,,,,,
ball,1,32.2,Zimbabwe,CK Coventry,S Matsikenyeri,Mohammad Ashraful,1,0,,,,,,,
ball,1,32.3,Zimbabwe,S Matsikenyeri,CK Coventry,Mohammad Ashraful,0,0,,,,,,,
ball,1,32.4,Zimbabwe,S Matsikenyeri,CK Coventry,Mohammad Ashraful,1,0,,,,,,,
ball,1,32.5,Zimbabwe,CK Coventry,S Matsikenyeri,Mohammad Ashraful,0,0,,,,,,,
ball,1,32.6,Zimbabwe,CK Coventry,S Matsikenyeri,Mohammad Ashraful,0,0,,,,,,,
ball,1,33.1,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,0,0,,,,,,,
ball,1,33.2,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,1,0,,,,,,,
ball,1,33.3,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,0,,,,,,,
ball,1,33.4,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,1,0,,,,,,,
ball,1,33.5,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,2,0,,,,,,,
ball,1,33.6,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,1,0,,,,,,,
ball,1,34.1,Zimbabwe,S Matsikenyeri,CK Coventry,Naeem Islam,1,0,,,,,,,
ball,1,34.2,Zimbabwe,CK Coventry,S Matsikenyeri,Naeem Islam,2,0,,,,,,,
ball,1,34.3,Zimbabwe,CK Coventry,S Matsikenyeri,Naeem Islam,1,0,,,,,,,
ball,1,34.4,Zimbabwe,S Matsikenyeri,CK Coventry,Naeem Islam,2,0,,,,,,,
ball,1,34.5,Zimbabwe,S Matsikenyeri,CK Coventry,Naeem Islam,2,0,,,,,,,
ball,1,34.6,Zimbabwe,S Matsikenyeri,CK Coventry,Naeem Islam,0,0,,,,,,,
ball,1,35.1,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,0,,,,,,,
ball,1,35.2,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,0,,,,,,,
ball,1,35.3,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,0,,,,,,,
ball,1,35.4,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,1,,,1,,,,
ball,1,35.5,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,1,0,,,,,,,
ball,1,35.6,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,1,1,,,,,,
ball,1,35.7,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,1,0,,,,,,,
ball,1,36.1,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,0,0,,,,,,,
ball,1,36.2,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,1,0,,,,,,,
ball,1,36.3,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,1,0,,,,,,,
ball,1,36.4,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,1,0,,,,,,,
ball,1,36.5,Zimbabwe,S Matsikenyeri,CK Coventry,Mahmudullah,1,0,,,,,,,
ball,1,36.6,Zimbabwe,CK Coventry,S Matsikenyeri,Mahmudullah,1,0,,,,,,,
ball,1,37.1,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,1,1,,,,,,
ball,1,37.2,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,0,0,,,,,,,
ball,1,37.3,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,1,0,,,,,,,
ball,1,37.4,Zimbabwe,S Matsikenyeri,CK Coventry,Mahbubul Alam,1,0,,,,,,,
ball,1,37.5,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,2,0,,,,,,,
ball,1,37.6,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,6,0,,,,,,,
ball,1,37.7,Zimbabwe,CK Coventry,S Matsikenyeri,Mahbubul Alam,4,0,,,,,,,
ball,1,38.1,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,0,1,,,,1,,,
ball,1,38.2,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,1,0,,,,,,,
ball,1,38.3,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,0,0,,,,,,,
ball,1,38.4,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,38.5,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,0,0,,,,,,,
ball,1,38.6,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,0,0,,,,,,,
ball,1,39.1,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,39.2,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,0,1,1,,,,,,
ball,1,39.3,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,1,0,,,,,,,
ball,1,39.4,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,2,0,,,,,,,
ball,1,39.5,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,0,0,,,,,,,
ball,1,39.6,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,2,0,,,,,,,
ball,1,39.7,Zimbabwe,CK Coventry,S Matsikenyeri,Shakib Al Hasan,4,0,,,,,,,
ball,1,40.1,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,40.2,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,1,0,,,,,,,
ball,1,40.3,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,0,0,,,,,,,
ball,1,40.4,Zimbabwe,S Matsikenyeri,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,40.5,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,4,0,,,,,,,
ball,1,40.6,Zimbabwe,CK Coventry,S Matsikenyeri,Syed Rasel,2,0,,,,,,,
ball,1,41.1,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,2,0,,,,,,,
ball,1,41.2,Zimbabwe,S Matsikenyeri,CK Coventry,Shakib Al Hasan,0,0,,,,,,run out,S Matsikenyeri
ball,1,41.3,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,41.4,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,41.5,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,41.6,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,2,0,,,,,,,
ball,1,42.1,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,0,0,,,,,,,
ball,1,42.2,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,1,0,,,,,,,
ball,1,42.3,Zimbabwe,E Chigumbura,CK Coventry,Enamul Haque jnr,0,1,,,,1,,,
ball,1,42.4,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,0,0,,,,,,,
ball,1,42.5,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,4,0,,,,,,,
ball,1,42.6,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,1,0,,,,,,,
ball,1,43.1,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,0,1,1,,,,,,
ball,1,43.2,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,2,0,,,,,,,
ball,1,43.3,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,2,0,,,,,,,
ball,1,43.4,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,1,0,,,,,,,
ball,1,43.5,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,0,0,,,,,,,
ball,1,43.6,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,2,0,,,,,,,
ball,1,43.7,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,6,0,,,,,,,
ball,1,44.1,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,4,0,,,,,,,
ball,1,44.2,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,2,0,,,,,,,
ball,1,44.3,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,2,0,,,,,,,
ball,1,44.4,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,2,0,,,,,,,
ball,1,44.5,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,0,0,,,,,,,
ball,1,44.6,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,6,0,,,,,,,
ball,1,45.1,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,4,0,,,,,,,
ball,1,45.2,Zimbabwe,E Chigumbura,CK Coventry,Shakib Al Hasan,0,1,,,,1,,,
ball,1,45.3,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,6,0,,,,,,,
ball,1,45.4,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,6,0,,,,,,,
ball,1,45.5,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,4,0,,,,,,,
ball,1,45.6,Zimbabwe,CK Coventry,E Chigumbura,Shakib Al Hasan,0,0,,,,,,,
ball,1,46.1,Zimbabwe,E Chigumbura,CK Coventry,Enamul Haque jnr,1,0,,,,,,,
ball,1,46.2,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,2,0,,,,,,,
ball,1,46.3,Zimbabwe,CK Coventry,E Chigumbura,Enamul Haque jnr,1,0,,,,,,,
ball,1,46.4,Zimbabwe,E Chigumbura,CK Coventry,Enamul Haque jnr,0,0,,,,,,caught,E Chigumbura
ball,1,46.5,Zimbabwe,CK Coventry,MN Waller,Enamul Haque jnr,4,0,,,,,,,
ball,1,46.6,Zimbabwe,CK Coventry,MN Waller,Enamul Haque jnr,1,0,,,,,,,
ball,1,47.1,Zimbabwe,CK Coventry,MN Waller,Syed Rasel,1,0,,,,,,,
ball,1,47.2,Zimbabwe,MN Waller,CK Coventry,Syed Rasel,0,1,1,,,,,,
ball,1,47.3,Zimbabwe,MN Waller,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,47.4,Zimbabwe,CK Coventry,MN Waller,Syed Rasel,1,0,,,,,,,
ball,1,47.5,Zimbabwe,MN Waller,CK Coventry,Syed Rasel,0,0,,,,,,,
ball,1,47.6,Zimbabwe,MN Waller,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,47.7,Zimbabwe,CK Coventry,MN Waller,Syed Rasel,1,0,,,,,,,
ball,1,48.1,Zimbabwe,CK Coventry,MN Waller,Mahbubul Alam,0,0,,,,,,,
ball,1,48.2,Zimbabwe,CK Coventry,MN Waller,Mahbubul Alam,6,0,,,,,,,
ball,1,48.3,Zimbabwe,CK Coventry,MN Waller,Mahbubul Alam,1,0,,,,,,,
ball,1,48.4,Zimbabwe,MN Waller,CK Coventry,Mahbubul Alam,1,0,,,,,,,
ball,1,48.5,Zimbabwe,CK Coventry,MN Waller,Mahbubul Alam,1,0,,,,,,,
ball,1,48.6,Zimbabwe,MN Waller,CK Coventry,Mahbubul Alam,0,0,,,,,,bowled,MN Waller
ball,1,49.1,Zimbabwe,CK Coventry,T Mupariwa,Syed Rasel,1,0,,,,,,,
ball,1,49.2,Zimbabwe,T Mupariwa,CK Coventry,Syed Rasel,0,0,,,,,,lbw,T Mupariwa
ball,1,49.3,Zimbabwe,P Utseya,CK Coventry,Syed Rasel,4,0,,,,,,,
ball,1,49.4,Zimbabwe,P Utseya,CK Coventry,Syed Rasel,2,0,,,,,,,
ball,1,49.5,Zimbabwe,P Utseya,CK Coventry,Syed Rasel,1,0,,,,,,,
ball,1,49.6,Zimbabwe,CK Coventry,P Utseya,Syed Rasel,2,0,,,,,,,
ball,2,0.1,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,0.2,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,0.3,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,1,1,,,,,,
ball,2,0.4,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,0.5,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,1,0,,,,,,,
ball,2,0.6,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,0.7,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,1,0,,,,,,,
ball,2,1.1,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,1.2,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,1.3,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,1.4,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,1.5,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,1,0,,,,,,,
ball,2,1.6,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,2.1,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,2.2,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,3,0,,,,,,,
ball,2,2.3,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,2.4,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,2.5,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,2.6,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,0,,,,,,,
ball,2,3.1,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,4,0,,,,,,,
ball,2,3.2,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,3.3,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,2,0,,,,,,,
ball,2,3.4,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,4,0,,,,,,,
ball,2,3.5,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,3.6,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,4,0,,,,,,,
ball,2,4.1,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,4,0,,,,,,,
ball,2,4.2,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,1,0,,,,,,,
ball,2,4.3,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,4.4,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,4.5,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,0,1,1,,,,,,
ball,2,4.6,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,1,0,,,,,,,
ball,2,4.7,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,2,0,,,,,,,
ball,2,5.1,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,5.2,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,4,0,,,,,,,
ball,2,5.3,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,5.4,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,5.5,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,5.6,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,2,0,,,,,,,
ball,2,6.1,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,2,0,,,,,,,
ball,2,6.2,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,6.3,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,4,0,,,,,,,
ball,2,6.4,Bangladesh,Junaid Siddique,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,6.5,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,2,0,,,,,,,
ball,2,6.6,Bangladesh,Tamim Iqbal,Junaid Siddique,T Mupariwa,1,0,,,,,,,
ball,2,7.1,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,0,0,,,,,,,
ball,2,7.2,Bangladesh,Tamim Iqbal,Junaid Siddique,E Chigumbura,1,0,,,,,,,
ball,2,7.3,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,4,0,,,,,,,
ball,2,7.4,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,4,0,,,,,,,
ball,2,7.5,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,1,1,,,,,,
ball,2,7.6,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,1,1,,,,,,
ball,2,7.7,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,7.8,Bangladesh,Junaid Siddique,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,8.1,Bangladesh,Junaid Siddique,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,8.2,Bangladesh,Junaid Siddique,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,8.3,Bangladesh,Junaid Siddique,Tamim Iqbal,P Utseya,2,0,,,,,,,
ball,2,8.4,Bangladesh,Junaid Siddique,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,8.5,Bangladesh,Tamim Iqbal,Junaid Siddique,P Utseya,1,0,,,,,,,
ball,2,8.6,Bangladesh,Junaid Siddique,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,9.1,Bangladesh,Tamim Iqbal,Junaid Siddique,H Masakadza,0,0,,,,,,,
ball,2,9.2,Bangladesh,Tamim Iqbal,Junaid Siddique,H Masakadza,2,0,,,,,,,
ball,2,9.3,Bangladesh,Tamim Iqbal,Junaid Siddique,H Masakadza,1,0,,,,,,,
ball,2,9.4,Bangladesh,Junaid Siddique,Tamim Iqbal,H Masakadza,0,0,,,,,,caught,Junaid Siddique
ball,2,9.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,1,1,,,,,,
ball,2,9.6,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,9.7,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,10.1,Bangladesh,Tamim Iqbal,Mohammad Ashraful,P Utseya,1,0,,,,,,,
ball,2,10.2,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,10.3,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,10.4,Bangladesh,Tamim Iqbal,Mohammad Ashraful,P Utseya,0,0,,,,,,,
ball,2,10.5,Bangladesh,Tamim Iqbal,Mohammad Ashraful,P Utseya,0,0,,,,,,,
ball,2,10.6,Bangladesh,Tamim Iqbal,Mohammad Ashraful,P Utseya,1,0,,,,,,,
ball,2,10.7,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,11.1,Bangladesh,Tamim Iqbal,Mohammad Ashraful,H Masakadza,1,0,,,,,,,
ball,2,11.2,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,11.3,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,11.4,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,11.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,11.6,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,12.1,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,12.2,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
