version,1.6.0,,,,,,,,,,,,,,
ball,2,12.3,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,12.4,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,0,0,,,,,,,
ball,2,12.5,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,0,0,,,,,,,
ball,2,12.6,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,1,0,,,,,,,
ball,2,13.1,Bangladesh,Tamim Iqbal,Mohammad Ashraful,H Masakadza,0,0,,,,,,,
ball,2,13.2,Bangladesh,Tamim Iqbal,Mohammad Ashraful,H Masakadza,2,0,,,,,,,
ball,2,13.3,Bangladesh,Tamim Iqbal,Mohammad Ashraful,H Masakadza,2,0,,,,,,,
ball,2,13.4,Bangladesh,Tamim Iqbal,Mohammad Ashraful,H Masakadza,1,0,,,,,,,
ball,2,13.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,13.6,Bangladesh,Mohammad Ashraful,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,14.1,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,14.2,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,14.3,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,4,0,,,,,,,
ball,2,14.4,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,1,0,,,,,,,
ball,2,14.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,14.6,Bangladesh,Tamim Iqbal,Mohammad Ashraful,T Mupariwa,0,0,,,,,,,
ball,2,15.1,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,15.2,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,15.3,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,15.4,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,2,0,,,,,,,
ball,2,15.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,15.6,Bangladesh,Mohammad Ashraful,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,16.1,Bangladesh,Mohammad Ashraful,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,16.2,Bangladesh,Tamim Iqbal,Mohammad Ashraful,RW Price,1,0,,,,,,,
ball,2,16.3,Bangladesh,Mohammad Ashraful,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,16.4,Bangladesh,Mohammad Ashraful,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,16.5,Bangladesh,Mohammad Ashraful,Tamim Iqbal,RW Price,0,0,,,,,,caught,Mohammad Ashraful
ball,2,16.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,17.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,1,0,,,,,,,
ball,2,17.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,1,0,,,,,,,
ball,2,17.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,1,0,,,,,,,
ball,2,17.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,0,0,,,,,,,
ball,2,17.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,1,0,,,,,,,
ball,2,17.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,1,1,,,,,,
ball,2,17.7,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,1,1,,,,,,
ball,2,17.8,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,1,0,,,,,,,
ball,2,18.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,18.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,18.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,18.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,18.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,1,1,,,,,,
ball,2,18.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,2,0,,,,,,,
ball,2,18.7,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,19.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,0,,,,,,,
ball,2,19.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,0,,,,,,,
ball,2,19.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,0,,,,,,,
ball,2,19.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,0,0,,,,,,,
ball,2,19.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,1,0,,,,,,,
ball,2,19.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,0,0,,,,,,,
ball,2,20.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,20.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,20.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,20.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,4,0,,,,,,,
ball,2,20.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,20.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,21.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,6,0,,,,,,,
ball,2,21.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,6,0,,,,,,,
ball,2,21.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,4,0,,,,,,,
ball,2,21.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,MN Waller,1,0,,,,,,,
ball,2,21.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,0,0,,,,,,,
ball,2,21.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,MN Waller,1,0,,,,,,,
ball,2,22.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,22.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,22.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,22.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,22.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,22.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,23.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,2,0,,,,,,,
ball,2,23.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,23.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,23.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,0,0,,,,,,,
ball,2,23.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,2,0,,,,,,,
ball,2,23.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,0,0,,,,,,,
ball,2,24.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,1,1,,,,,,
ball,2,24.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,24.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,24.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,24.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,6,0,,,,,,,
ball,2,24.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,24.7,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,24.8,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,25.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,25.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,1,0,,,,,,,
ball,2,25.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,25.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,0,0,,,,,,,
ball,2,25.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,0,0,,,,,,,
ball,2,25.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,1,0,,,,,,,
ball,2,26.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,1,0,,,,,,,
ball,2,26.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,26.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,1,0,,,,,,,
ball,2,26.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,26.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,26.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,27.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,27.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,27.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,E Chigumbura,1,0,,,,,,,
ball,2,27.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,27.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,27.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,E Chigumbura,0,0,,,,,,,
ball,2,28.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,28.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,1,,,,1,,,
ball,2,28.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,28.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,28.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,1,1,,,,,,
ball,2,28.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,1,0,,,,,,,
ball,2,28.7,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,29.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,0,3,3,,,,,,
ball,2,29.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,2,0,,,,,,,
ball,2,29.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,0,0,,,,,,,
ball,2,29.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,1,0,,,,,,,
ball,2,29.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,29.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,29.7,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,2,0,,,,,,,
ball,2,30.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,30.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,30.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,3,0,,,,,,,
ball,2,30.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,30.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,30.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,1,0,,,,,,,
ball,2,31.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,1,0,,,,,,,
ball,2,31.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,31.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,31.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,1,0,,,,,,,
ball,2,31.5,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,31.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,0,0,,,,,,,
ball,2,32.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,32.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,32.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,32.4,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,32.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,32.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,33.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,33.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,1,0,,,,,,,
ball,2,33.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,33.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,33.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,33.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,P Utseya,0,0,,,,,,,
ball,2,34.1,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,34.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,34.3,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,34.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,34.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,0,0,,,,,,,
ball,2,34.6,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,35.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,6,0,,,,,,,
ball,2,35.2,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,1,0,,,,,,,
ball,2,35.3,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,35.4,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,6,0,,,,,,,
ball,2,35.5,Bangladesh,Tamim Iqbal,Raqibul Hasan,H Masakadza,1,0,,,,,,,
ball,2,35.6,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,0,1,1,,,,,,
ball,2,35.7,Bangladesh,Raqibul Hasan,Tamim Iqbal,H Masakadza,2,0,,,,,,,
ball,2,36.1,Bangladesh,Tamim Iqbal,Raqibul Hasan,RW Price,1,0,,,,,,,
ball,2,36.2,Bangladesh,Raqibul Hasan,Tamim Iqbal,RW Price,0,0,,,,,,bowled,Raqibul Hasan
ball,2,36.3,Bangladesh,Shakib Al Hasan,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,36.4,Bangladesh,Tamim Iqbal,Shakib Al Hasan,RW Price,1,0,,,,,,,
ball,2,36.5,Bangladesh,Shakib Al Hasan,Tamim Iqbal,RW Price,0,0,,,,,,,
ball,2,36.6,Bangladesh,Shakib Al Hasan,Tamim Iqbal,RW Price,4,0,,,,,,,
ball,2,37.1,Bangladesh,Tamim Iqbal,Shakib Al Hasan,P Utseya,1,0,,,,,,,
ball,2,37.2,Bangladesh,Shakib Al Hasan,Tamim Iqbal,P Utseya,6,0,,,,,,,
ball,2,37.3,Bangladesh,Shakib Al Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,37.4,Bangladesh,Tamim Iqbal,Shakib Al Hasan,P Utseya,1,0,,,,,,,
ball,2,37.5,Bangladesh,Shakib Al Hasan,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,37.6,Bangladesh,Tamim Iqbal,Shakib Al Hasan,P Utseya,1,0,,,,,,,
ball,2,38.1,Bangladesh,Tamim Iqbal,Shakib Al Hasan,T Mupariwa,0,0,,,,,,,
ball,2,38.2,Bangladesh,Tamim Iqbal,Shakib Al Hasan,T Mupariwa,4,0,,,,,,,
ball,2,38.3,Bangladesh,Tamim Iqbal,Shakib Al Hasan,T Mupariwa,1,0,,,,,,,
ball,2,38.4,Bangladesh,Shakib Al Hasan,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,38.5,Bangladesh,Shakib Al Hasan,Tamim Iqbal,T Mupariwa,0,0,,,,,,,
ball,2,38.6,Bangladesh,Shakib Al Hasan,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,39.1,Bangladesh,Shakib Al Hasan,Tamim Iqbal,H Masakadza,4,0,,,,,,,
ball,2,39.2,Bangladesh,Shakib Al Hasan,Tamim Iqbal,H Masakadza,1,0,,,,,,,
ball,2,39.3,Bangladesh,Tamim Iqbal,Shakib Al Hasan,H Masakadza,0,0,,,,,,,
ball,2,39.4,Bangladesh,Tamim Iqbal,Shakib Al Hasan,H Masakadza,4,0,,,,,,,
ball,2,39.5,Bangladesh,Tamim Iqbal,Shakib Al Hasan,H Masakadza,1,0,,,,,,,
ball,2,39.6,Bangladesh,Shakib Al Hasan,Tamim Iqbal,H Masakadza,0,0,,,,,,caught,Shakib Al Hasan
ball,2,40.1,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,40.2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,0,0,,,,,,,
ball,2,40.3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,2,0,,,,,,,
ball,2,40.4,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,1,0,,,,,,,
ball,2,40.5,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,RW Price,1,0,,,,,,,
ball,2,40.6,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,1,0,,,,,,,
ball,2,41.1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,E Chigumbura,4,0,,,,,,,
ball,2,41.2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,E Chigumbura,1,0,,,,,,,
ball,2,41.3,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,41.4,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,E Chigumbura,1,0,,,,,,,
ball,2,41.5,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,E Chigumbura,1,0,,,,,,,
ball,2,41.6,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,E Chigumbura,1,0,,,,,,,
ball,2,42.1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,P Utseya,0,0,,,,,,,
ball,2,42.2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,P Utseya,1,0,,,,,,,
ball,2,42.3,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,P Utseya,0,0,,,,,,,
ball,2,42.4,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,42.5,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,P Utseya,1,0,,,,,,,
ball,2,42.6,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,P Utseya,1,0,,,,,,,
ball,2,43.1,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,43.2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,T Mupariwa,6,0,,,,,,,
ball,2,43.3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,T Mupariwa,1,0,,,,,,,
ball,2,43.4,Bangladesh,Mushfiqur Rahim,Tamim Iqbal,T Mupariwa,1,0,,,,,,,
ball,2,43.5,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,T Mupariwa,0,0,,,,,,,
ball,2,43.6,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,T Mupariwa,1,0,,,,,,,
ball,2,44.1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,0,0,,,,,,,
ball,2,44.2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,4,0,,,,,,,
ball,2,44.3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,RW Price,0,0,,,,,,caught,Tamim Iqbal
ball,2,44.4,Bangladesh,Mushfiqur Rahim,Mahmudullah,RW Price,1,0,,,,,,,
ball,2,44.5,Bangladesh,Mahmudullah,Mushfiqur Rahim,RW Price,2,0,,,,,,,
ball,2,44.6,Bangladesh,Mahmudullah,Mushfiqur Rahim,RW Price,4,0,,,,,,,
ball,2,45.1,Bangladesh,Mushfiqur Rahim,Mahmudullah,E Chigumbura,2,0,,,,,,,
ball,2,45.2,Bangladesh,Mushfiqur Rahim,Mahmudullah,E Chigumbura,1,0,,,,,,,
ball,2,45.3,Bangladesh,Mahmudullah,Mushfiqur Rahim,E Chigumbura,1,0,,,,,,,
ball,2,45.4,Bangladesh,Mushfiqur Rahim,Mahmudullah,E Chigumbura,1,0,,,,,,,
ball,2,45.5,Bangladesh,Mahmudullah,Mushfiqur Rahim,E Chigumbura,4,0,,,,,,,
ball,2,45.6,Bangladesh,Mahmudullah,Mushfiqur Rahim,E Chigumbura,1,0,,,,,,,
ball,2,46.1,Bangladesh,Mahmudullah,Mushfiqur Rahim,P Utseya,0,0,,,,,,,
ball,2,46.2,Bangladesh,Mahmudullah,Mushfiqur Rahim,P Utseya,0,1,1,,,,,,
ball,2,46.3,Bangladesh,Mahmudullah,Mushfiqur Rahim,P Utseya,1,0,,,,,,,
ball,2,46.4,Bangladesh,Mushfiqur Rahim,Mahmudullah,P Utseya,2,0,,,,,,,
ball,2,46.5,Bangladesh,Mushfiqur Rahim,Mahmudullah,P Utseya,0,0,,,,,,lbw,Mushfiqur Rahim
ball,2,46.6,Bangladesh,Naeem Islam,Mahmudullah,P Utseya,1,0,,,,,,,
ball,2,46.7,Bangladesh,Mahmudullah,Naeem Islam,P Utseya,0,0,,,,,,,
ball,2,47.1,Bangladesh,Naeem Islam,Mahmudullah,T Mupariwa,0,0,,,,,,,
ball,2,47.2,Bangladesh,Naeem Islam,Mahmudullah,T Mupariwa,2,0,,,,,,,
ball,2,47.3,Bangladesh,Naeem Islam,Mahmudullah,T Mupariwa,1,1,,1,,,,,
ball,2,47.4,Bangladesh,Mahmudullah,Naeem Islam,T Mupariwa,0,0,,,,,,,
ball,2,47.5,Bangladesh,Mahmudullah,Naeem Islam,T Mupariwa,4,0,,,,,,,
ball,2,47.6,Bangladesh,Mahmudullah,Naeem Islam,T Mupariwa,4,0,,,,,,,
